47.3165 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x124798eb8>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x128c46cf8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1440,  900]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
48.9845 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
49.0365 	EXP 	Created SPRinstructions2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='SPRinstructions2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
49.0498 	EXP 	Created practiceSentences = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='practiceSentences', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='This should not appear', units='norm', win=Window(...), wrapWidth=1)
49.0622 	EXP 	Created practiceCompQ = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='practiceCompQ', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
49.0697 	EXP 	Created practiceCompRespLeft = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='practiceCompRespLeft', opacity=1.0, ori=0, pos=array([-0.5, -0.5]), rgb=array([0., 0., 0.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
49.0757 	EXP 	Created practiceCompRespRight = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='practiceCompRespRight', opacity=1.0, ori=0, pos=array([ 0.5, -0.5]), rgb=array([0., 0., 0.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
49.1467 	EXP 	Created Instructions_Combined = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Courier', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='Instructions_Combined', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
49.2086 	EXP 	Created instructionsMixedText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='instructionsMixedText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
49.2136 	EXP 	Created fixation_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixation_cross', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='+', units='norm', win=Window(...), wrapWidth=1)
49.2160 	EXP 	Created imageStim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imageStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128, units='norm', win=Window(...))
49.2194 	EXP 	Created fixation2text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixation2text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='+', units='norm', win=Window(...), wrapWidth=1)
49.2289 	EXP 	Created sentences = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='sentences', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='This should not appear', units='norm', win=Window(...), wrapWidth=1)
49.2347 	EXP 	Created questTS = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='questTS', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
49.2405 	EXP 	Created respLeftTS = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='respLeftTS', opacity=1.0, ori=0, pos=array([-0.5, -0.5]), rgb=array([0., 0., 0.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
49.2461 	EXP 	Created respRightTS = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='respRightTS', opacity=1.0, ori=0, pos=array([ 0.5, -0.5]), rgb=array([0., 0., 0.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
49.2624 	EXP 	Created spacetoContinue = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='spacetoContinue', opacity=1.0, ori=0, pos=array([ 0. , -0.7]), rgb=array([0., 0., 0.]), text="Pulsa 'espacio' para continuar.", units='norm', win=Window(...), wrapWidth=1)
49.3002 	EXP 	Created textAccuracyCheck = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='textAccuracyCheck', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
49.3558 	EXP 	Created preStartText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='preStartText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
49.3602 	EXP 	Created fixation_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixation_cross', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='+', units='norm', win=Window(...), wrapWidth=1)
49.3636 	EXP 	Created imageStim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imageStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128, units='norm', win=Window(...))
49.3715 	EXP 	Created fixation2text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixation2text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='+', units='norm', win=Window(...), wrapWidth=1)
49.3818 	EXP 	Created sentences = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='sentences', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='This should not appear', units='norm', win=Window(...), wrapWidth=1)
49.3898 	EXP 	Created questTS = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='questTS', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
49.3982 	EXP 	Created respLeftTS = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='respLeftTS', opacity=1.0, ori=0, pos=array([-0.5, -0.5]), rgb=array([0., 0., 0.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
49.4067 	EXP 	Created respRightTS = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='respRightTS', opacity=1.0, ori=0, pos=array([ 0.5, -0.5]), rgb=array([0., 0., 0.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
49.4342 	EXP 	Created RestText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='RestText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
49.4414 	EXP 	Created PressSpaceToContinue = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='PressSpaceToContinue', opacity=1.0, ori=0, pos=array([ 0. , -0.7]), rgb=array([0., 0., 0.]), text="Press 'space' to continue.", units='norm', win=Window(...), wrapWidth=1)
49.4495 	EXP 	Created midBlockBreakText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='midBlockBreakText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='Tómate un momento para descansar. \n', units='norm', win=Window(...), wrapWidth=1)
49.4574 	EXP 	Created pressSpace = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='pressSpace', opacity=1.0, ori=0, pos=array([ 0. , -0.7]), rgb=array([0., 0., 0.]), text="Pulsa 'espacio' para continuar.", units='norm', win=Window(...), wrapWidth=1)
49.4876 	EXP 	Created restBetweenBlocks = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='restBetweenBlocks', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
49.5192 	EXP 	Created EndText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='EndText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
49.5479 	EXP 	introText: autoDraw = True
72.2792 	DATA 	Keypress: space
72.2924 	EXP 	introText: autoDraw = False
72.2924 	EXP 	Intro2text: autoDraw = True
91.5075 	DATA 	Keypress: space
91.5259 	EXP 	Intro2text: autoDraw = False
91.5259 	EXP 	FlankerInstructions: autoDraw = True
107.0897 	DATA 	Keypress: space
107.1301 	EXP 	Created sequence: random, trialTypes=1, nReps=999, seed=None
107.1363 	EXP 	New trial (rep=0, index=0): None
107.1522 	EXP 	FlankerInstructions: autoDraw = False
107.1522 	EXP 	flankerInstructions2: autoDraw = True
122.7209 	DATA 	Keypress: space
122.9003 	EXP 	Imported Practice.xlsx as conditions, 6 conditions, 9 params
122.9035 	EXP 	Created sequence: random, trialTypes=6, nReps=4, seed=None
122.9048 	EXP 	New trial (rep=0, index=0): OrderedDict([('practiceimage', 'single_right'), ('PracticeimageCorrAns', 'j'), ('congruent', 0), ('practiceSentence', "It's no problem if you need to guess the answer from time to time"), ('practiceSentenceCompQ', "It's important that you don't guess."), ('compRespL', 'Verdadero'), ('compRespR', 'Falso'), ('compRespCorr', 'j'), ('block', 'practice')])
122.9279 	EXP 	flankerInstructions2: autoDraw = False
122.9279 	EXP 	fixation_cross: autoDraw = True
123.7510 	WARNING 	Requested image 'single_right' not found but similar filename 'single_right.png' exists. This will be used instead but changing the filename is advised.
124.0136 	EXP 	fixation_cross: autoDraw = False
124.0136 	EXP 	practiceFlanker: image = 'single_right'
124.0136 	EXP 	practiceFlanker: autoDraw = True
124.8033 	DATA 	Keypress: j
124.8062 	EXP 	New trial (rep=0, index=1): OrderedDict([('practiceimage', 'congruent_left'), ('PracticeimageCorrAns', 'f'), ('congruent', 1), ('practiceSentence', 'This is an example of the sentences you will see throughout the study'), ('practiceSentenceCompQ', 'You just saw an example of a stimulus.'), ('compRespL', 'Verdadero'), ('compRespR', 'Falso'), ('compRespCorr', 'f'), ('block', 'practice')])
124.8153 	EXP 	practiceFlanker: autoDraw = False
124.8153 	EXP 	fixation_cross: autoDraw = True
125.8026 	WARNING 	Requested image 'congruent_left' not found but similar filename 'congruent_left.png' exists. This will be used instead but changing the filename is advised.
125.8851 	EXP 	fixation_cross: autoDraw = False
125.8851 	EXP 	fixation_cross: autoDraw = False
125.8851 	EXP 	practiceFlanker: image = 'congruent_left'
125.8851 	EXP 	practiceFlanker: autoDraw = True
126.4077 	DATA 	Keypress: f
126.4220 	EXP 	New trial (rep=0, index=2): OrderedDict([('practiceimage', 'incongruent_left'), ('PracticeimageCorrAns', 'f'), ('congruent', 0), ('practiceSentence', "Sometimes they'll be short"), ('practiceSentenceCompQ', 'All sentences are the same.'), ('compRespL', 'Verdadero'), ('compRespR', 'Falso'), ('compRespCorr', 'j'), ('block', 'practice')])
126.4372 	EXP 	practiceFlanker: autoDraw = False
126.4372 	EXP 	fixation_cross: autoDraw = True
127.4239 	WARNING 	Requested image 'incongruent_left' not found but similar filename 'incongruent_left.png' exists. This will be used instead but changing the filename is advised.
127.4913 	EXP 	fixation_cross: autoDraw = False
127.4913 	EXP 	fixation_cross: autoDraw = False
127.4913 	EXP 	practiceFlanker: image = 'incongruent_left'
127.4913 	EXP 	practiceFlanker: autoDraw = True
128.1760 	DATA 	Keypress: f
128.1774 	EXP 	New trial (rep=0, index=3): OrderedDict([('practiceimage', 'single_left'), ('PracticeimageCorrAns', 'f'), ('congruent', 0), ('practiceSentence', 'The questions that follow each sentence sometimes will be obvious and sometimes more difficult '), ('practiceSentenceCompQ', 'The difficulty of each sentence varies.'), ('compRespL', 'Verdadero'), ('compRespR', 'Falso'), ('compRespCorr', 'f'), ('block', 'practice')])
128.1910 	EXP 	practiceFlanker: autoDraw = False
128.1910 	EXP 	fixation_cross: autoDraw = True
129.1787 	WARNING 	Requested image 'single_left' not found but similar filename 'single_left.png' exists. This will be used instead but changing the filename is advised.
129.2464 	EXP 	fixation_cross: autoDraw = False
129.2464 	EXP 	fixation_cross: autoDraw = False
129.2464 	EXP 	practiceFlanker: image = 'single_left'
129.2464 	EXP 	practiceFlanker: autoDraw = True
129.7993 	DATA 	Keypress: f
129.8011 	EXP 	New trial (rep=0, index=4): OrderedDict([('practiceimage', 'incongruent_right'), ('PracticeimageCorrAns', 'j'), ('congruent', 0), ('practiceSentence', 'Your task is to read the sentence in the most natural way possible'), ('practiceSentenceCompQ', "You don't have to pay attention to the sentence."), ('compRespL', 'Verdadero'), ('compRespR', 'Falso'), ('compRespCorr', 'j'), ('block', 'practice')])
129.8129 	EXP 	practiceFlanker: autoDraw = False
129.8129 	EXP 	fixation_cross: autoDraw = True
130.8018 	WARNING 	Requested image 'incongruent_right' not found but similar filename 'incongruent_right.png' exists. This will be used instead but changing the filename is advised.
130.8823 	EXP 	fixation_cross: autoDraw = False
130.8823 	EXP 	fixation_cross: autoDraw = False
130.8823 	EXP 	practiceFlanker: image = 'incongruent_right'
130.8823 	EXP 	practiceFlanker: autoDraw = True
131.2537 	DATA 	Keypress: j
131.2556 	EXP 	New trial (rep=0, index=5): OrderedDict([('practiceimage', 'congruent_right'), ('PracticeimageCorrAns', 'j'), ('congruent', 1), ('practiceSentence', 'Sometimes the sentences will be longer'), ('practiceSentenceCompQ', 'Some sentences are long.'), ('compRespL', 'Verdadero'), ('compRespR', 'Falso'), ('compRespCorr', 'f'), ('block', 'practice')])
131.2661 	EXP 	practiceFlanker: autoDraw = False
131.2661 	EXP 	fixation_cross: autoDraw = True
132.2530 	WARNING 	Requested image 'congruent_right' not found but similar filename 'congruent_right.png' exists. This will be used instead but changing the filename is advised.
132.3191 	EXP 	fixation_cross: autoDraw = False
132.3191 	EXP 	fixation_cross: autoDraw = False
132.3191 	EXP 	practiceFlanker: image = 'congruent_right'
132.3191 	EXP 	practiceFlanker: autoDraw = True
132.7239 	DATA 	Keypress: j
132.7258 	EXP 	New trial (rep=1, index=0): OrderedDict([('practiceimage', 'incongruent_left'), ('PracticeimageCorrAns', 'f'), ('congruent', 0), ('practiceSentence', "Sometimes they'll be short"), ('practiceSentenceCompQ', 'All sentences are the same.'), ('compRespL', 'Verdadero'), ('compRespR', 'Falso'), ('compRespCorr', 'j'), ('block', 'practice')])
132.7362 	EXP 	practiceFlanker: autoDraw = False
132.7362 	EXP 	fixation_cross: autoDraw = True
133.7239 	WARNING 	Requested image 'incongruent_left' not found but similar filename 'incongruent_left.png' exists. This will be used instead but changing the filename is advised.
133.7899 	EXP 	fixation_cross: autoDraw = False
133.7899 	EXP 	fixation_cross: autoDraw = False
133.7899 	EXP 	practiceFlanker: image = 'incongruent_left'
133.7899 	EXP 	practiceFlanker: autoDraw = True
134.2444 	DATA 	Keypress: f
134.2465 	EXP 	New trial (rep=1, index=1): OrderedDict([('practiceimage', 'single_right'), ('PracticeimageCorrAns', 'j'), ('congruent', 0), ('practiceSentence', "It's no problem if you need to guess the answer from time to time"), ('practiceSentenceCompQ', "It's important that you don't guess."), ('compRespL', 'Verdadero'), ('compRespR', 'Falso'), ('compRespCorr', 'j'), ('block', 'practice')])
134.2577 	EXP 	practiceFlanker: autoDraw = False
134.2577 	EXP 	fixation_cross: autoDraw = True
135.2450 	WARNING 	Requested image 'single_right' not found but similar filename 'single_right.png' exists. This will be used instead but changing the filename is advised.
135.3100 	EXP 	fixation_cross: autoDraw = False
135.3100 	EXP 	fixation_cross: autoDraw = False
135.3100 	EXP 	practiceFlanker: image = 'single_right'
135.3100 	EXP 	practiceFlanker: autoDraw = True
135.6817 	DATA 	Keypress: j
135.6839 	EXP 	New trial (rep=1, index=2): OrderedDict([('practiceimage', 'incongruent_right'), ('PracticeimageCorrAns', 'j'), ('congruent', 0), ('practiceSentence', 'Your task is to read the sentence in the most natural way possible'), ('practiceSentenceCompQ', "You don't have to pay attention to the sentence."), ('compRespL', 'Verdadero'), ('compRespR', 'Falso'), ('compRespCorr', 'j'), ('block', 'practice')])
135.6943 	EXP 	practiceFlanker: autoDraw = False
135.6943 	EXP 	fixation_cross: autoDraw = True
136.6820 	WARNING 	Requested image 'incongruent_right' not found but similar filename 'incongruent_right.png' exists. This will be used instead but changing the filename is advised.
136.7474 	EXP 	fixation_cross: autoDraw = False
136.7474 	EXP 	fixation_cross: autoDraw = False
136.7474 	EXP 	practiceFlanker: image = 'incongruent_right'
136.7474 	EXP 	practiceFlanker: autoDraw = True
137.2516 	DATA 	Keypress: j
